flip_angle_fraction_of_nominal,rf_phase_(deg),extension_of_base_TR_ms,extension_of_base_TE_ms
0.0872,0,0,0
0.107733333333333,180,0,0
0.128266666666667,0,0,0
0.148533333333333,180,0,0
0.168533333333333,0,0,0
0.188266666666667,180,0,0
0.207733333333333,0,0,0
0.2268,180,0,0
0.245466666666667,0,0,0
0.263733333333333,180,0,0
0.281333333333333,0,0,0
0.2984,180,0,0
0.314933333333333,0,0,0
0.330666666666667,180,0,0
0.345866666666667,0,0,0
0.360266666666667,180,0,0
0.373866666666667,0,0,0
0.386666666666667,180,0,0
0.398533333333333,0,0,0
0.4096,180,0,0
0.419733333333333,0,0,0
0.428933333333333,180,0,0
0.4372,0,0,0
0.4444,180,0,0
0.450666666666667,0,0,0
0.456,180,0,0
0.460133333333333,0,0,0
0.463333333333333,180,0,0
0.465466666666667,0,0,0
0.466533333333333,180,0,0
0.466533333333333,0,0,0
0.465466666666667,180,0,0
0.463333333333333,0,0,0
0.460133333333333,180,0,0
0.456,0,0,0
0.450666666666667,180,0,0
0.4444,0,0,0
0.4372,180,0,0
0.428933333333333,0,0,0
0.419733333333333,180,0,0
0.4096,0,0,0
0.398533333333333,180,0,0
0.386666666666667,0,0,0
0.373866666666667,180,0,0
0.360266666666667,0,0,0
0.345866666666667,180,0,0
0.330666666666667,0,0,0
0.314933333333333,180,0,0
0.2984,0,0,0
0.281333333333333,180,0,0
0.263733333333333,0,0,0
0.245466666666667,180,0,0
0.2268,0,0,0
0.207733333333333,180,0,0
0.188266666666667,0,0,0
0.168533333333333,180,0,0
0.148533333333333,0,0,0
0.128266666666667,180,0,0
0.107733333333333,0,0,0
0.0872,180,0,0
0.0666666666666667,0,0,0
0,180,0,0
0,0,0,0
0,180,0,0
0.0928,0,0,0
0.1188,180,0,0
0.144666666666667,0,0,0
0.170266666666667,180,0,0
0.195733333333333,0,0,0
0.2208,180,0,0
0.245333333333333,0,0,0
0.2696,180,0,0
0.2932,0,0,0
0.316266666666667,180,0,0
0.338533333333333,0,0,0
0.360266666666667,180,0,0
0.381066666666667,0,0,0
0.4012,180,0,0
0.420266666666667,0,0,0
0.438533333333333,180,0,0
0.455733333333333,0,0,0
0.471866666666667,180,0,0
0.487066666666667,0,0,0
0.501066666666667,180,0,0
0.513866666666667,0,0,0
0.5256,180,0,0
0.536,0,0,0
0.5452,180,0,0
0.5532,0,0,0
0.559733333333333,180,0,0
0.565066666666667,0,0,0
0.5692,180,0,0
0.571866666666667,0,0,0
0.5732,180,0,0
0.5732,0,0,0
0.571866666666667,180,0,0
0.5692,0,0,0
0.565066666666667,180,0,0
0.559733333333333,0,0,0
0.5532,180,0,0
0.5452,0,0,0
0.536,180,0,0
0.5256,0,0,0
0.513866666666667,180,0,0
0.501066666666667,0,0,0
0.487066666666667,180,0,0
0.471866666666667,0,0,0
0.455733333333333,180,0,0
0.438533333333333,0,0,0
0.420266666666667,180,0,0
0.4012,0,0,0
0.381066666666667,180,0,0
0.360266666666667,0,0,0
0.338533333333333,180,0,0
0.316266666666667,0,0,0
0.2932,180,0,0
0.2696,0,0,0
0.245333333333333,180,0,0
0.2208,0,0,0
0.195733333333333,180,0,0
0.170266666666667,0,0,0
0.144666666666667,180,0,0
0.1188,0,0,0
0.0928,180,0,0
0.0666666666666667,0,0,0
0,180,0,0
0,0,0,0
0,180,0,0
0.111333333333333,0,0,0
0.155733333333333,180,0,0
0.2,0,0,0
0.244,180,0,0
0.287333333333333,0,0,0
0.330266666666667,180,0,0
0.3724,0,0,0
0.413733333333333,180,0,0
0.454133333333333,0,0,0
0.4936,180,0,0
0.531866666666667,0,0,0
0.5688,180,0,0
0.604533333333333,0,0,0
0.6388,180,0,0
0.6716,0,0,0
0.702666666666667,180,0,0
0.732133333333333,0,0,0
0.759866666666667,180,0,0
0.785733333333333,0,0,0
0.809733333333333,180,0,0
0.8316,0,0,0
0.8516,180,0,0
0.869466666666667,0,0,0
0.8852,180,0,0
0.8988,0,0,0
0.910133333333333,180,0,0
0.919333333333333,0,0,0
0.926133333333333,180,0,0
0.9308,0,0,0
0.933066666666667,180,0,0
0.933066666666667,0,0,0
0.9308,180,0,0
0.926133333333333,0,0,0
0.919333333333333,180,0,0
0.910133333333333,0,0,0
0.8988,180,0,0
0.8852,0,0,0
0.869466666666667,180,0,0
0.8516,0,0,0
0.8316,180,0,0
0.809733333333333,0,0,0
0.785733333333333,180,0,0
0.759866666666667,0,0,0
0.732133333333333,180,0,0
0.702666666666667,0,0,0
0.6716,180,0,0
0.6388,0,0,0
0.604533333333333,180,0,0
0.5688,0,0,0
0.531866666666667,180,0,0
0.4936,0,0,0
0.454133333333333,180,0,0
0.413733333333333,0,0,0
0.3724,180,0,0
0.330266666666667,0,0,0
0.287333333333333,180,0,0
0.244,0,0,0
0.2,180,0,0
0.155733333333333,0,0,0
0.111333333333333,180,0,0
0.0666666666666667,0,0,0
0,180,0,0
0,0,0,0
0,180,0,0
0.0941333333333333,0,0,0
0.121466666666667,180,0,0
0.1488,0,0,0
0.175733333333333,180,0,0
0.202533333333333,0,0,0
0.2288,180,0,0
0.2548,0,0,0
0.280266666666667,180,0,0
0.305066666666667,0,0,0
0.329333333333333,180,0,0
0.352933333333333,0,0,0
0.375733333333333,180,0,0
0.3976,0,0,0
0.4188,180,0,0
0.438933333333333,0,0,0
0.458133333333333,180,0,0
0.476266666666667,0,0,0
0.4932,180,0,0
0.5092,0,0,0
0.523866666666667,180,0,0
0.537466666666667,0,0,0
0.549733333333333,180,0,0
0.560666666666667,0,0,0
0.5704,180,0,0
0.5788,0,0,0
0.585733333333333,180,0,0
0.591333333333333,0,0,0
0.5956,180,0,0
0.5984,0,0,0
0.599866666666667,180,0,0
0.599866666666667,0,0,0
0.5984,180,0,0
0.5956,0,0,0
0.591333333333333,180,0,0
0.585733333333333,0,0,0
0.5788,180,0,0
0.5704,0,0,0
0.560666666666667,180,0,0
0.549733333333333,0,0,0
0.537466666666667,180,0,0
0.523866666666667,0,0,0
0.5092,180,0,0
0.4932,0,0,0
0.476266666666667,180,0,0
0.458133333333333,0,0,0
0.438933333333333,180,0,0
0.4188,0,0,0
0.3976,180,0,0
0.375733333333333,0,0,0
0.352933333333333,180,0,0
0.329333333333333,0,0,0
0.305066666666667,180,0,0
0.280266666666667,0,0,0
0.2548,180,0,0
0.2288,0,0,0
0.202533333333333,180,0,0
0.175733333333333,0,0,0
0.1488,180,0,0
0.121466666666667,0,0,0
0.0941333333333333,180,0,0
0.0666666666666667,0,0,0
0,180,0,0
0,0,0,0
0,180,0,0
0.0817333333333333,0,0,0
0.0968,180,0,0
0.111866666666667,0,0,0
0.126666666666667,180,0,0
0.141333333333333,0,0,0
0.155866666666667,180,0,0
0.170133333333333,0,0,0
0.184133333333333,180,0,0
0.197866666666667,0,0,0
0.2112,180,0,0
0.224133333333333,0,0,0
0.236666666666667,180,0,0
0.248666666666667,0,0,0
0.260266666666667,180,0,0
0.271333333333333,0,0,0
0.282,180,0,0
0.291866666666667,0,0,0
0.301333333333333,180,0,0
0.31,0,0,0
0.318133333333333,180,0,0
0.3256,0,0,0
0.3324,180,0,0
0.3384,0,0,0
0.343733333333333,180,0,0
0.348266666666667,0,0,0
0.352133333333333,180,0,0
0.3552,0,0,0
0.3576,180,0,0
0.359066666666667,0,0,0
0.359866666666667,180,0,0
0.359866666666667,0,0,0
0.359066666666667,180,0,0
0.3576,0,0,0
0.3552,180,0,0
0.352133333333333,0,0,0
0.348266666666667,180,0,0
0.343733333333333,0,0,0
0.3384,180,0,0
0.3324,0,0,0
0.3256,180,0,0
0.318133333333333,0,0,0
0.31,180,0,0
0.301333333333333,0,0,0
0.291866666666667,180,0,0
0.282,0,0,0
0.271333333333333,180,0,0
0.260266666666667,0,0,0
0.248666666666667,180,0,0
0.236666666666667,0,0,0
0.224133333333333,180,0,0
0.2112,0,0,0
0.197866666666667,180,0,0
0.184133333333333,0,0,0
0.170133333333333,180,0,0
0.155866666666667,0,0,0
0.141333333333333,180,0,0
0.126666666666667,0,0,0
0.111866666666667,180,0,0
0.0968,0,0,0
0.0817333333333333,180,0,0
0.0666666666666667,0,0,0
